hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim,episode
0.6946,0.3054,0.08971840209561231,0.9102815979043877,0.0,3.953176162409954,7.723000293576668,25.28814765414757,0.07908843412941617,10000,6946,3054,274,3054,train,200,200,1.0,6946,3054,1963,7726,0.7726,6946,True,1600000,0.20800000001719354,False,17137.29900000009,2.871428881287575,50000,True,1469357,1127787,2000,0.44794012000000005,2,14,159
0.6983,0.30169999999999997,0.054027179317202516,0.9459728206827975,0.0,3.8743785217103084,7.668776035734611,25.418548345159465,0.07868269945403339,10000,6983,3017,163,3017,train,200,200,1.0,6983,3017,1467,6928,0.6928,6983,True,1610000,0.203050000017301,False,17136.46700000009,2.533046075105667,50000,True,1478410,1134770,2000,0.44824012,2,14,160
0.7002,0.29979999999999996,0.08138759172781855,0.9186124082721815,0.0,3.973982655103402,7.6629152202205955,25.560090794598384,0.07824698339579687,10000,7002,2998,244,2998,train,200,200,1.0,7002,2998,2366,6950,0.695,7002,True,1620000,0.19810000001740846,False,17153.57200000009,2.7847426319122315,50000,True,1487479,1141772,2000,0.44854012000000004,2,14,161
0.7015,0.2985,0.06633165829145729,0.9336683417085427,0.0,3.9370184254606366,7.727275888505393,25.887021402028118,0.07725879192278606,10000,7015,2985,198,2985,train,200,200,1.0,7015,2985,2190,6749,0.6749,7015,True,1630000,0.19315000001751592,False,17168.39600000009,2.8136173355579377,50000,True,1496489,1148787,2000,0.44884012,2,14,162
0.6979,0.30210000000000004,0.04104601125455147,0.9589539887454486,0.0,3.968222442899702,7.723733518231516,25.56681071907155,0.07822641713024069,10000,6979,3021,124,3021,train,200,200,1.0,6979,3021,2142,7283,0.7283,6979,True,1640000,0.18820000001762338,False,17179.69900000009,2.1473932415246964,50000,True,1505655,1155766,2000,0.44914012000000003,2,14,163
0.6952,0.30479999999999996,0.07578740157480315,0.9242125984251969,0.0,3.895669291338583,7.730207317611169,25.361572564341106,0.07885946326577718,10000,6952,3048,231,3048,train,200,200,1.0,6952,3048,2253,7036,0.7036,6952,True,1650000,0.18325000001773084,False,17193.709000000094,1.9332602083683015,50000,True,1514702,1162718,2000,0.44944012,2,14,164
0.7007,0.2993,0.06247911794186435,0.9375208820581357,0.0,3.982626127631139,7.667841039714419,25.619248378598126,0.07806630274410256,10000,7007,2993,187,2993,train,200,200,1.0,7007,2993,2388,6954,0.6954,7007,True,1660000,0.1783000000178383,False,17209.79000000009,1.769964647591114,50000,True,1523768,1169725,2000,0.44974012,2,14,165
0.6996,0.3004,0.07223701731025299,0.927762982689747,0.0,3.9440745672436752,7.695025214256415,25.615929474888198,0.07807641733088934,10000,6996,3004,217,3004,train,200,200,1.0,6996,3004,1777,7109,0.7109,6996,True,1670000,0.17335000001794576,False,17215.640000000087,1.3400210464000701,50000,True,1532872,1176721,2000,0.45004012000000004,2,14,166
0.704,0.29600000000000004,0.07195945945945946,0.9280405405405405,0.0,3.9253378378378376,7.738653221441942,26.14409872108764,0.07649909914036603,10000,7040,2960,213,2960,train,200,200,1.0,7040,2960,1513,7006,0.7006,7040,True,1680000,0.16840000001805322,False,17220.397000000085,1.2077258130908013,50000,True,1541920,1183761,2000,0.45034012,2,14,167
0.7026,0.2974,0.07531943510423672,0.9246805648957633,0.0,3.9593140551445862,7.661889326188127,25.762909637485297,0.07763098299618998,10000,7026,2974,224,2974,train,200,200,1.0,7026,2974,1742,7070,0.707,7026,True,1690000,0.16345000001816068,False,17228.08900000008,0.8966608646512032,50000,True,1551051,1190787,2000,0.45064012000000003,2,14,168
0.6966,0.3034,0.06394199077125906,0.9360580092287409,0.0,3.955833882663151,7.654230619792367,25.2281826624666,0.0792764198182025,10000,6966,3034,194,3034,train,200,200,1.0,6966,3034,2385,7050,0.705,6966,True,1700000,0.15850000001826814,False,17244.71800000008,0.9436079770326614,50000,True,1560146,1197753,2000,0.45094012,2,14,169
0.6949,0.30510000000000004,0.05604719764011799,0.943952802359882,0.0,3.8348082595870205,7.725405767547512,25.320897304318297,0.0789861423931021,10000,6949,3051,171,3051,train,200,200,1.0,6949,3051,2363,6441,0.6441,6949,True,1710000,0.1535500000183756,False,17260.067000000075,0.815815831720829,50000,True,1568990,1204702,2000,0.45124012,2,14,170
0.7017,0.2983,0.10291652698625545,0.8970834730137446,0.0,4.009721756620851,7.712264342904967,25.854054116342496,0.07735730694304489,10000,7017,2983,307,2983,train,200,200,1.0,7017,2983,2504,6843,0.6843,7017,True,1720000,0.14860000001848306,False,17276.718000000074,0.8218563659489155,50000,True,1578055,1211719,2000,0.45154012,2,14,171
0.7045,0.2955,0.11912013536379018,0.8808798646362098,0.0,4.091032148900169,7.697423986738955,26.048812137864484,0.07677893292849255,10000,7045,2955,352,2955,train,200,200,1.0,7045,2955,2474,7200,0.72,7045,True,1730000,0.14365000001859052,False,17293.97500000007,0.9717320442199707,50000,True,1587264,1218764,2000,0.45184012,2,14,172
0.6974,0.3026,0.06311962987442168,0.9368803701255783,0.0,3.89358889623265,7.64513589365689,25.264824499857532,0.07916144440311777,10000,6974,3026,191,3026,train,200,200,1.0,6974,3026,2544,6442,0.6442,6974,True,1740000,0.13870000001869798,False,17310.512000000068,0.722659008204937,50000,True,1596130,1225738,2000,0.45214012000000003,2,14,173
0.7013,0.29869999999999997,0.07666555071978574,0.9233344492802142,0.0,4.046534984934717,7.6929800969585616,25.754871432737065,0.07765521195566118,10000,7013,2987,229,2987,train,200,200,1.0,7013,2987,2216,7408,0.7408,7013,True,1750000,0.13375000001880544,False,17323.633000000067,0.7842140258848667,50000,True,1605353,1232751,2000,0.45244012,2,14,174
0.6976,0.3024,0.08068783068783068,0.9193121693121693,0.0,3.9586640211640214,7.666310770763883,25.3515567816266,0.07889061871930046,10000,6976,3024,244,3024,train,200,200,1.0,6976,3024,2508,6958,0.6958,6976,True,1760000,0.1288000000189129,False,17339.574000000062,0.6084713786840439,50000,True,1614401,1239727,2000,0.45274012,2,14,175
0.6985,0.3015,0.06135986733001658,0.9386401326699834,0.0,3.9767827529021558,7.634022239101404,25.32014009652207,0.07898850450178656,10000,6985,3015,185,3015,train,200,200,1.0,6985,3015,2460,7049,0.7049,6985,True,1770000,0.1238500000189881,False,17355.827000000063,0.6366028600931167,50000,True,1623467,1246712,2000,0.45304012000000005,2,14,176
0.7008,0.2992,0.05247326203208556,0.9475267379679144,0.0,4.034090909090909,7.747659502179224,25.89458389765783,0.077236228545109,10000,7008,2992,157,2992,train,200,200,1.0,7008,2992,2549,7136,0.7136,7008,True,1780000,0.11890000001895679,False,17371.98000000006,0.5573386783897877,50000,True,1632624,1253720,2000,0.45334012,2,14,177
0.6962,0.30379999999999996,0.05200789993416721,0.9479921000658328,0.0,4.007899934167216,7.671611043523551,25.25217591679905,0.0792010956437816,10000,6962,3038,158,3038,train,200,200,1.0,6962,3038,2573,7530,0.753,6962,True,1790000,0.11395000001892547,False,17387.12900000006,0.6094782595336438,50000,True,1641852,1260682,2000,0.45364012000000004,2,14,178
0.6999,0.30010000000000003,0.05031656114628457,0.9496834388537154,0.0,3.980673108963679,7.636251168168214,25.445688664339265,0.07859877664867015,10000,6999,3001,151,3001,train,200,200,1.0,6999,3001,2641,6856,0.6856,6999,True,1800000,0.10900000001889415,False,17404.191000000053,0.6587878063321113,50000,True,1650859,1267681,2000,0.45394012,2,14,179
0.7031,0.29690000000000005,0.06332098349612664,0.9366790165038733,0.0,4.031997305490064,7.782160684829827,26.211386611080588,0.07630271643677641,10000,7031,2969,188,2969,train,200,200,1.0,7031,2969,2566,7008,0.7008,7031,True,1810000,0.10405000001886283,False,17422.616000000053,0.7802028070390225,50000,True,1659922,1274712,2000,0.45424012,2,14,180
0.7032,0.29679999999999995,0.0444743935309973,0.9555256064690026,0.0,4.010781671159029,7.763038440700852,26.15578989454465,0.0764649054019639,10000,7032,2968,132,2968,train,200,200,1.0,7032,2968,2527,6900,0.69,7032,True,1820000,0.09910000001883151,False,17440.98700000005,0.7079235622286797,50000,True,1668962,1281744,2000,0.45454012,2,14,181
0.7155,0.2845,0.055184534270650266,0.9448154657293497,0.0,4.114586994727592,7.9364354836428666,27.896082543560166,0.07169465450487426,10000,7155,2845,157,2845,train,200,200,1.0,7155,2845,2138,6829,0.6829,7155,True,1830000,0.0941500000188002,False,17453.375000000047,0.4791016259044409,50000,True,1677988,1288899,2000,0.45484012,2,14,182
0.7025,0.2975,0.06991596638655462,0.9300840336134454,0.0,3.9952941176470587,7.758340842644771,26.078456613932005,0.07669165509325163,10000,7025,2975,208,2975,train,200,200,1.0,7025,2975,2541,6669,0.6669,7025,True,1840000,0.08920000001876888,False,17469.403000000046,0.4360728544741869,50000,True,1686973,1295924,2000,0.45514012000000004,2,14,183
0.7066,0.2934,0.02692569870483981,0.9730743012951601,0.0,4.088616223585548,7.797448978906454,26.576172388910884,0.07525538180338248,10000,7066,2934,79,2934,train,200,200,1.0,7066,2934,2541,7015,0.7015,7066,True,1850000,0.08425000001873756,False,17488.118000000042,0.41775726556777953,50000,True,1696078,1302990,2000,0.45544012,2,14,184
0.7088,0.2912,0.09787087912087912,0.9021291208791209,0.0,4.152472527472527,7.754202796778298,26.628443670255145,0.07510765648816593,10000,7088,2912,285,2912,train,200,200,1.0,7088,2912,2570,7544,0.7544,7088,True,1860000,0.07930000001870624,False,17506.125000000044,0.4222021287679672,50000,True,1705302,1310078,2000,0.45574012,2,14,185
0.7001,0.29990000000000006,0.06235411803934645,0.9376458819606536,0.0,4.035345115038346,7.670729101124758,25.577622878041876,0.07819334930131366,10000,7001,2999,187,2999,train,200,200,1.0,7001,2999,2541,7283,0.7283,7001,True,1870000,0.07435000001867492,False,17521.11600000004,0.502758446931839,50000,True,1714467,1317079,2000,0.45604012000000005,2,14,186
0.7028,0.2972,0.07234185733512787,0.9276581426648721,0.0,4.056191117092867,7.685444740215124,25.859504509472156,0.07734100238724273,10000,7028,2972,215,2972,train,200,200,1.0,7028,2972,2592,7239,0.7239,7028,True,1880000,0.0694000000186436,False,17538.215000000037,0.638975211083889,50000,True,1723595,1324107,2000,0.45634012,2,14,187
0.6989,0.30110000000000003,0.052806376619063435,0.9471936233809366,0.0,3.9591497841248753,7.671373635240608,25.47782675270876,0.07849963104829431,10000,6989,3011,159,3011,train,200,200,1.0,6989,3011,2443,6892,0.6892,6989,True,1890000,0.06445000001861229,False,17553.069000000036,0.6287080824375153,50000,True,1732611,1331096,2000,0.45664012000000004,2,14,188
0.7074,0.29259999999999997,0.07142857142857142,0.9285714285714286,0.0,4.15311004784689,7.693757924471443,26.294456337906507,0.0760616600814358,10000,7074,2926,209,2926,train,200,200,1.0,7074,2926,2609,7536,0.7536,7074,True,1900000,0.05950000001858097,False,17573.439000000035,0.6384983007609845,50000,True,1741872,1338170,2000,0.45694012,2,14,189
0.7086,0.2914,0.053877831159917636,0.9461221688400824,0.0,4.117364447494852,7.80624978872655,26.78877758657018,0.07465812852179732,10000,7086,2914,157,2914,train,200,200,1.0,7086,2914,2590,7049,0.7049,7086,True,1910000,0.05455000001854965,False,17591.63500000003,0.6607940962910652,50000,True,1751000,1345256,2000,0.45724012,2,14,190
0.7095,0.2905,0.0685025817555938,0.9314974182444062,0.0,4.098795180722892,7.691585237610781,26.477057616560348,0.07553709437672106,10000,7095,2905,199,2905,train,200,200,1.0,7095,2905,2608,6682,0.6682,7095,True,1920000,0.04960000001851833,False,17610.787000000033,0.6105311240255833,50000,True,1760046,1352351,2000,0.45754012,2,14,191
0.7084,0.29159999999999997,0.06001371742112483,0.9399862825788752,0.0,4.122770919067215,7.74372461943354,26.555982919868107,0.07531259550945416,10000,7084,2916,175,2916,train,200,200,1.0,7084,2916,2643,7187,0.7187,7084,True,1930000,0.04465000001848701,False,17629.834000000028,0.5663779683411121,50000,True,1769181,1359435,2000,0.45784012,2,14,192
0.7097,0.2903,0.07578367206338271,0.9242163279366173,0.0,4.119875990354806,7.845876267383367,27.02678700442083,0.07400065718773215,10000,7097,2903,220,2903,train,200,200,1.0,7097,2903,2521,7014,0.7014,7097,True,1940000,0.039700000018455694,False,17646.691000000024,0.5362551955878735,50000,True,1778290,1366532,2000,0.45814012000000004,2,14,193
0.7085,0.2915,0.04013722126929674,0.9598627787307032,0.0,4.171183533447684,7.773800173910489,26.66826817808058,0.07499549601964246,10000,7085,2915,117,2915,train,200,200,1.0,7085,2915,2627,7610,0.761,7085,True,1950000,0.034750000018424376,False,17665.429000000026,0.502588350251317,50000,True,1787555,1373617,2000,0.45844012,2,14,194
0.7037,0.2963,0.030374620317246033,0.969625379682754,0.0,4.070536618292271,7.735740257917264,26.10779702300798,0.07660546764008709,10000,7037,2963,90,2963,train,200,200,1.0,7037,2963,2662,7266,0.7266,7037,True,1960000,0.029800000018403223,False,17684.19100000002,0.40863162875175474,50000,True,1796688,1380654,2000,0.45874012000000003,2,14,195
0.7014,0.2986,0.06396517079705291,0.9360348292029471,0.0,4.034829202947086,7.6855620500951725,25.738653885114445,0.07770414136368917,10000,7014,2986,191,2986,train,200,200,1.0,7014,2986,2673,7106,0.7106,7014,True,1970000,0.0248500000184066,False,17703.98600000002,0.436273246333003,50000,True,1805801,1387668,2000,0.45904012,2,14,196
0.7067,0.2933,0.06137061029662462,0.9386293897033754,0.0,4.050460279577225,7.742967787214424,26.399481033803013,0.07575906501491886,10000,7067,2933,180,2933,train,200,200,1.0,7067,2933,2627,6620,0.662,7067,True,1980000,0.019900000018409976,False,17721.577000000016,0.4732405616343021,50000,True,1814802,1394735,2000,0.45934012,2,14,197
0.6984,0.3016,0.08156498673740054,0.9184350132625995,0.0,3.975132625994695,7.655652138399689,25.38346199734645,0.07879145879348834,10000,6984,3016,246,3016,train,200,200,1.0,6984,3016,2666,6971,0.6971,6984,True,1990000,0.014950000018413352,False,17736.872000000014,0.4581137481331825,50000,True,1823817,1401719,2000,0.45964012,2,14,198
0.6998,0.3002,0.07495003331112592,0.9250499666888741,0.0,3.9853431045969354,7.64552861236306,25.468116630123454,0.07852956027515669,10000,6998,3002,225,3002,train,200,200,1.0,6998,3002,2676,6791,0.6791,6998,True,2000000,0.010000000018416728,False,17769.885000000006,0.5155726669728756,50000,True,1832819,1408717,2000,0.45994012,2,14,199
0.7045,0.2955,0.07715736040609138,0.9228426395939087,0.0,4.037563451776649,7.706755364317438,26.080390403781518,0.07668596861609904,10000,7045,2955,228,2955,train,200,200,1.0,7045,2955,2399,7123,0.7123,7045,True,2010000,0.01,False,17806.871,0.429007643610239,50000,True,1851245,1422938,2000,0.46024012000000003,2,14,200
0.707,0.29300000000000004,0.04334470989761092,0.956655290102389,0.0,4.075767918088737,7.729044328529261,26.378990882352426,0.07581791164490687,10000,7070,2930,127,2930,train,200,200,1.0,7070,2930,2688,6785,0.6785,7070,True,2020000,0.01,False,17845.270999999997,0.6475453452765941,50000,True,1860268,1430008,2000,0.46054012,2,14,201
0.7037,0.2963,0.060411744853189335,0.9395882551468107,0.0,4.051974350320621,7.7206336434323095,26.05681283642359,0.07675535809215678,10000,7037,2963,179,2963,train,200,200,1.0,7037,2963,2550,7019,0.7019,7037,True,2030000,0.01,False,17874.21699999999,0.6709182927012444,50000,True,1869385,1437045,2000,0.46084012,2,14,202
0.7,0.30000000000000004,0.09833333333333333,0.9016666666666666,0.0,4.007333333333333,7.643511429346552,25.478371431155175,0.07849795287756825,10000,7000,3000,295,3000,train,200,200,1.0,7000,3000,2711,6855,0.6855,7000,True,2040000,0.01,False,17892.35999999999,0.9108533468842507,50000,True,1878451,1444045,2000,0.46114012000000004,2,14,203
0.6922,0.30779999999999996,0.037361923326835605,0.9626380766731644,0.0,3.908382066276803,7.601864979381706,24.69741708701009,0.08098012812246363,10000,6922,3078,115,3078,train,200,200,1.0,6922,3078,2815,6864,0.6864,6922,True,2050000,0.01,False,17907.344999999987,1.0543845462799073,50000,True,1887438,1450967,2000,0.46144012,2,14,204
0.7004,0.2996,0.07242990654205607,0.927570093457944,0.0,4.020026702269693,7.738912382075174,25.83081569450993,0.07742690063113568,10000,7004,2996,217,2996,train,200,200,1.0,7004,2996,2690,7115,0.7115,7004,True,2060000,0.01,False,17921.237999999983,0.893640152812004,50000,True,1896518,1457971,2000,0.46174012000000003,2,14,205
0.7002,0.29979999999999996,0.051701134089392926,0.9482988659106071,0.0,3.9566377585056705,7.698809731762465,25.67981898519835,0.07788216891843298,10000,7002,2998,155,2998,train,200,200,1.0,7002,2998,2411,6843,0.6843,7002,True,2070000,0.01,False,17932.65499999998,0.7669278272986412,50000,True,1905521,1464973,2000,0.46204012,2,14,206
0.7015,0.2985,0.04254606365159129,0.9574539363484087,0.0,4.041541038525963,7.803765998184795,26.143269675660953,0.07650152505070834,10000,7015,2985,127,2985,train,200,200,1.0,7015,2985,2735,7008,0.7008,7015,True,2080000,0.01,False,17948.34399999998,0.6259887421131134,50000,True,1914617,1471988,2000,0.46234012,2,14,207
0.7032,0.29679999999999995,0.05592991913746631,0.9440700808625337,0.0,4.081536388140162,7.733320850521134,26.055663242995735,0.07675874459030087,10000,7032,2968,166,2968,train,200,200,1.0,7032,2968,2705,7100,0.71,7032,True,2090000,0.01,False,17964.472999999976,0.5049766533076763,50000,True,1923776,1479020,2000,0.46264012,2,14,208
0.7002,0.29979999999999996,0.06037358238825884,0.9396264176117411,0.0,3.9523015343562373,7.695854664122724,25.669962188534768,0.0779120742489165,10000,7002,2998,181,2998,train,200,200,1.0,7002,2998,2577,6555,0.6555,7002,True,2100000,0.01,False,17977.776999999973,0.48132949948310855,50000,True,1932708,1486022,2000,0.46294012,2,14,209
0.7033,0.29669999999999996,0.053926525109538256,0.9460734748904618,0.0,4.092349174250084,7.682601801962363,25.8935011862567,0.07723945810238768,10000,7033,2967,160,2967,train,200,200,1.0,7033,2967,2701,7305,0.7305,7033,True,2110000,0.01,False,17992.84399999997,0.43096909806132316,50000,True,1941904,1493055,2000,0.46324012000000003,2,14,210
0.6988,0.3012,0.07337317397078354,0.9266268260292164,0.0,4.007636122177955,7.734086957209653,25.677579539208676,0.07788896133866811,10000,6988,3012,221,3012,train,200,200,1.0,6988,3012,2788,6921,0.6921,6988,True,2120000,0.01,False,18009.844999999965,0.37827759705483915,50000,True,1950971,1500043,2000,0.46354012,2,14,211
0.7052,0.29479999999999995,0.06852103120759837,0.9314789687924017,0.0,4.048507462686567,7.799916483248171,26.458332711153904,0.07559055295864771,10000,7052,2948,202,2948,train,200,200,1.0,7052,2948,2666,6933,0.6933,7052,True,2130000,0.01,False,18028.035999999964,0.3501386434584856,50000,True,1960018,1507095,2000,0.46384012,2,14,212
0.7053,0.29469999999999996,0.05191720393620631,0.9480827960637936,0.0,4.105870376654225,7.812317795901174,26.509391910082027,0.07544495953675051,10000,7053,2947,153,2947,train,200,200,1.0,7053,2947,2700,7289,0.7289,7053,True,2140000,0.01,False,18045.055999999964,0.3338870534300804,50000,True,1969183,1514148,2000,0.46414012000000004,2,14,213
0.7123,0.28769999999999996,0.07368786930830726,0.9263121306916927,0.0,4.214111922141119,7.757962828040984,26.965459951480653,0.07416895553046858,10000,7123,2877,212,2877,train,200,200,1.0,7123,2877,2603,7705,0.7705,7123,True,2150000,0.01,False,18061.921999999962,0.33493172958493234,50000,True,1978450,1521271,2000,0.46444012,2,14,214
0.7071,0.29290000000000005,0.049846363946739504,0.9501536360532605,0.0,4.087060430180949,7.748201659174441,26.453402728489046,0.07560464037566313,10000,7071,2929,146,2929,train,200,200,1.0,7071,2929,2686,6716,0.6716,7071,True,2160000,0.01,False,18081.103999999963,0.316796238347888,50000,True,1987508,1528342,2000,0.46474012000000003,2,14,215
0.7055,0.2945,0.04787775891341256,0.9521222410865874,0.0,4.136502546689304,7.684633789297998,26.0938329008421,0.07664646307808065,10000,7055,2945,141,2945,train,200,200,1.0,7055,2945,2693,7549,0.7549,7055,True,2170000,0.01,False,18098.57999999996,0.35971478078514335,50000,True,1996761,1535397,2000,0.46504012,2,14,216
0.7037,0.2963,0.109011137360783,0.8909888626392171,0.0,4.025987175160311,7.671948469568417,25.892502428513048,0.07724243747864179,10000,7037,2963,323,2963,train,200,200,1.0,7037,2963,2707,6876,0.6876,7037,True,2180000,0.01,False,18114.619999999955,0.38138749949634076,50000,True,2005762,1542434,2000,0.46534012,2,14,217
0.6899,0.31010000000000004,0.034827475008061916,0.9651725249919381,0.0,3.912931312479845,7.658830955887053,24.697939232141415,0.08097841610190858,10000,6899,3101,108,3101,train,200,200,1.0,6899,3101,2841,6987,0.6987,6899,True,2190000,0.01,False,18130.622999999952,0.392826519459486,50000,True,2014832,1549333,2000,0.46564012,2,14,218
0.7099,0.2901,0.05342985177524991,0.94657014822475,0.0,4.172699069286453,7.854899341631647,27.076523066637876,0.07386472757516951,10000,7099,2901,155,2901,train,200,200,1.0,7099,2901,2670,7290,0.729,7099,True,2200000,0.01,False,18145.669999999955,0.4183234634995461,50000,True,2024049,1556432,2000,0.46594012,2,14,219
0.7048,0.2952,0.0674119241192412,0.9325880758807588,0.0,4.090447154471545,7.8121939892519645,26.46407177930882,0.07557416019267747,10000,7048,2952,199,2952,train,200,200,1.0,7048,2952,2709,7135,0.7135,7048,True,2210000,0.01,False,18161.29399999995,0.37855925925076006,50000,True,2033183,1563480,2000,0.46624012000000004,2,14,220
0.7026,0.2974,0.07464694014794888,0.9253530598520511,0.0,4.022528581035642,7.678167595028384,25.817644905946146,0.07746639971562137,10000,7026,2974,222,2974,train,200,200,1.0,7026,2974,2686,6829,0.6829,7026,True,2220000,0.01,False,18176.31299999995,0.35040703520178795,50000,True,2042201,1570506,2000,0.46654012,2,14,221
0.6999,0.30010000000000003,0.04131956014661779,0.9586804398533822,0.0,4.081306231256248,7.589315479260427,25.289288501367633,0.07908486630186692,10000,6999,3001,124,3001,train,200,200,1.0,6999,3001,2763,7610,0.761,6999,True,2230000,0.01,False,18191.081999999948,0.22900572683662176,50000,True,2051462,1577505,2000,0.46684012,2,14,222
0.6995,0.3005,0.05956738768718802,0.9404326123128119,0.0,3.972712146422629,7.719596343231466,25.68917252323283,0.07785381168627505,10000,6995,3005,179,3005,train,200,200,1.0,6995,3005,2682,6817,0.6817,6995,True,2240000,0.01,False,18227.541999999943,0.21544613040983676,50000,True,2060473,1584500,2000,0.46714012000000005,2,14,223
0.7094,0.29059999999999997,0.10564349621472816,0.8943565037852719,0.0,4.182381280110117,7.675786189716885,26.413579455323074,0.07571862811637761,10000,7094,2906,307,2906,train,200,200,1.0,7094,2906,2665,7654,0.7654,7094,True,2250000,0.01,False,18259.362999999936,0.22342846591025592,50000,True,2069733,1591594,2000,0.46744012,2,14,224
0.7072,0.29279999999999995,0.0706967213114754,0.9293032786885246,0.0,4.097336065573771,7.725851310658599,26.386104203068985,0.07579747220763945,10000,7072,2928,207,2928,train,200,200,1.0,7072,2928,2673,6932,0.6932,7072,True,2260000,0.01,False,18290.15499999993,0.22783421486616134,50000,True,2078825,1598666,2000,0.46774012000000004,2,14,225
0.7148,0.2852,0.061360448807854136,0.9386395511921458,0.0,4.115357643758766,7.789909964794001,27.31384980643058,0.07322292588462335,10000,7148,2852,175,2852,train,200,200,1.0,7148,2852,2603,6354,0.6354,7148,True,2270000,0.01,False,18315.03999999993,0.24217142902314662,50000,True,2087729,1605814,2000,0.46804012,2,14,226
0.7102,0.28979999999999995,0.0924775707384403,0.9075224292615597,0.0,4.159075224292615,7.73451821957908,26.68915879771939,0.07493679419266304,10000,7102,2898,268,2898,train,200,200,1.0,7102,2898,2655,7233,0.7233,7102,True,2280000,0.01,False,18347.748999999916,0.22299606937915087,50000,True,2096891,1612916,2000,0.46834012,2,14,227
0.7023,0.29769999999999996,0.06718172657037286,0.9328182734296271,0.0,4.0641585488747065,7.775727800185457,26.119340947885313,0.0765716104395783,10000,7023,2977,200,2977,train,200,200,1.0,7023,2977,2720,7126,0.7126,7023,True,2290000,0.01,False,18389.309999999914,0.2669707038253546,50000,True,2106024,1619939,2000,0.46864012,2,14,228
0.7029,0.29710000000000003,0.06799057556378324,0.9320094244362168,0.0,4.0706832716257155,7.7686195451729105,26.148164069918916,0.07648720555110858,10000,7029,2971,202,2971,train,200,200,1.0,7029,2971,2735,7171,0.7171,7029,True,2300000,0.01,False,18428.871999999905,0.20049287278205155,50000,True,2115155,1626968,2000,0.46894012,2,14,229
0.7023,0.29769999999999996,0.0695330870003359,0.9304669129996641,0.0,4.0577762848505206,7.647666565534551,25.689172205356236,0.07785381264963441,10000,7023,2977,207,2977,train,200,200,1.0,7023,2977,2743,7018,0.7018,7023,True,2310000,0.01,False,18460.4929999999,0.24488470524549485,50000,True,2124272,1633991,2000,0.46924012000000004,2,14,230
0.7001,0.29990000000000006,0.06702234078026009,0.93297765921974,0.0,4.035345115038346,7.805436838610057,26.0267983948318,0.07684387336696566,10000,7001,2999,201,2999,train,200,200,1.0,7001,2999,2740,7088,0.7088,7001,True,2320000,0.01,False,18483.918999999896,0.24125511310994624,50000,True,2133385,1640992,2000,0.46954012,2,14,231
0.6976,0.3024,0.061507936507936505,0.9384920634920635,0.0,3.957010582010582,7.682004675503936,25.403454614761696,0.07872944960949602,10000,6976,3024,186,3024,train,200,200,1.0,6976,3024,2783,6603,0.6603,6976,True,2330000,0.01,False,18511.439999999897,0.22497017730027438,50000,True,2142349,1647968,2000,0.46984012,2,14,232
0.7009,0.29910000000000003,0.06987629555332665,0.9301237044466734,0.0,4.077566031427616,7.781475122235545,26.01629930536792,0.07687488433788667,10000,7009,2991,209,2991,train,200,200,1.0,7009,2991,2740,7448,0.7448,7009,True,2340000,0.01,False,18545.296999999886,0.21154947331175208,50000,True,2151566,1654977,2000,0.47014012000000005,2,14,233
0.707,0.29300000000000004,0.04334470989761092,0.956655290102389,0.0,4.104436860068259,7.771835437445917,26.52503562268231,0.07540046424253406,10000,7070,2930,127,2930,train,200,200,1.0,7070,2930,2705,6914,0.6914,7070,True,2350000,0.01,False,18576.93799999988,0.19317649267613887,50000,True,2160673,1662047,2000,0.47044012,2,14,234
0.708,0.29200000000000004,0.05547945205479452,0.9445205479452055,0.0,4.144178082191781,7.819872360948178,26.78038479776773,0.07468152586689901,10000,7080,2920,162,2920,train,200,200,1.0,7080,2920,2685,7139,0.7139,7080,True,2360000,0.01,False,18598.236999999874,0.1649027772806585,50000,True,2169859,1669127,2000,0.47074012,2,14,235
0.705,0.29500000000000004,0.0928813559322034,0.9071186440677966,0.0,4.109152542372882,7.693837019599818,26.08080345627057,0.07668475410864471,10000,7050,2950,274,2950,train,200,200,1.0,7050,2950,2725,7360,0.736,7050,True,2370000,0.01,False,18636.147999999866,0.20012500181794166,50000,True,2179040,1676177,2000,0.47104012,2,14,236
0.7025,0.2975,0.05680672268907563,0.9431932773109244,0.0,4.047058823529412,7.6724169492483165,25.78963680419602,0.07755052989635729,10000,7025,2975,169,2975,train,200,200,1.0,7025,2975,2760,7028,0.7028,7025,True,2380000,0.01,False,18676.79799999986,0.19328577138483524,50000,True,2188110,1683202,2000,0.47134012000000003,2,14,237
0.7043,0.29569999999999996,0.03652350355089618,0.9634764964491038,0.0,4.129861345958742,7.754344752354497,26.223688712730794,0.07626692117608387,10000,7043,2957,108,2957,train,200,200,1.0,7043,2957,2735,7605,0.7605,7043,True,2390000,0.01,False,18718.954999999853,0.16730679608881474,50000,True,2197374,1690245,2000,0.47164012,2,14,238
