hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_opportunity_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,cache_capacity,cache_current_size,cache_utilization,cache_total_requests,cache_total_hits,cache_total_misses,cache_hit_rate,cache_miss_rate,cache_evictions,cache_cic_opportunities,cache_cic_rate,cache_noma_paired_hits,cache_noma_awareness_enabled,policy,run,seed
0.565,0.435,0.5795454545454546,0.8181818181818182,0.8604651162790697,0.7159090909090909,0.3181818181818182,6.085488476571317,27.661311257142355,0.03615157613837965,200,113,44,51,28,200,200,1.0,2042,1398,644,0.6846229187071499,0.31537708129285014,444,638,0.31243878550440746,637,True,random,6,2031
0.54,0.46,0.25,0.9782608695652174,1.0,0.8043478260869565,0.5978260869565217,5.9444996640557575,25.845650713285902,0.03869122937136778,200,108,46,23,55,200,200,1.0,2334,1597,737,0.6842330762639246,0.3157669237360754,537,730,0.31276778063410454,728,True,random,7,2032
0.55,0.45,0.4111111111111111,0.9111111111111111,0.9777777777777777,0.7555555555555555,0.4888888888888889,5.949808735170339,26.443594378534836,0.03781634166994083,200,110,45,37,44,200,200,1.0,2624,1797,827,0.6848323170731707,0.3151676829268293,627,820,0.3125,818,True,random,8,2033
0.63,0.37,0.32432432432432434,1.0,1.0,0.7567567567567568,0.47297297297297297,6.644057411797731,35.91382384755531,0.02784443127651168,200,126,37,24,35,200,200,1.0,2898,1997,901,0.689095928226363,0.310904071773637,701,894,0.3084886128364389,892,True,random,9,2034
0.56,0.44,0.25,1.0,1.0,0.8068181818181818,0.6022727272727273,6.233151081831122,28.33250491741419,0.03529514961401678,200,112,44,22,53,200,200,1.0,3186,2197,989,0.689579409918393,0.31042059008160705,789,982,0.30822347771500314,980,True,random,10,2035
0.595,0.405,0.24390243902439024,1.0,1.0,0.7560975609756098,0.573170731707317,6.50335531073285,31.723684442599268,0.03152218973207216,200,119,41,20,47,200,200,1.0,3467,2396,1071,0.6910873954427459,0.3089126045572541,871,1062,0.3063167003172772,1060,True,random,11,2036
0.62,0.38,0.2236842105263158,1.0,1.0,0.7236842105263158,0.5526315789473685,6.710372775143817,35.31775144812535,0.02831437333910677,200,124,38,17,42,200,200,1.0,3743,2596,1147,0.6935613144536468,0.30643868554635323,947,1138,0.304034197168047,1136,True,random,12,2037
0.525,0.475,0.3229166666666667,1.0,1.0,0.7916666666666666,0.4895833333333333,5.745122240363779,23.93800933484908,0.041774568052498615,200,105,48,31,47,200,200,1.0,4038,2796,1242,0.6924219910846954,0.3075780089153046,1042,1232,0.3051015354135711,1230,True,random,13,2038
0.495,0.505,0.30392156862745096,0.9607843137254902,1.0,0.7745098039215687,0.5784313725490197,5.532611958750675,21.696517485296763,0.04609034609714104,200,99,51,31,59,200,200,1.0,4339,2996,1343,0.690481677805946,0.30951832219405395,1143,1332,0.3069831758469693,1330,True,random,14,2039
0.615,0.385,0.2564102564102564,0.9743589743589743,1.0,0.8589743589743589,0.6410256410256411,6.53264520935821,33.500744663375436,0.029850082738406895,200,123,39,20,50,200,200,1.0,4616,3196,1420,0.6923743500866552,0.30762564991334485,1220,1408,0.3050259965337955,1406,True,random,15,2040
0.55,0.45,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.3888888888888889,5.860670419274223,26.047424085663216,0.03839151221676507,200,110,45,50,35,200,200,1.0,4906,3396,1510,0.6922136159804321,0.3077863840195679,1310,1498,0.3053403995108031,1496,True,random,16,2041
0.615,0.385,0.358974358974359,1.0,0.9736842105263158,0.8205128205128205,0.5512820512820513,6.577701020631605,33.7318001058031,0.02964561620973093,200,123,39,28,43,200,200,1.0,5183,3596,1587,0.6938066756704612,0.30619332432953883,1387,1574,0.30368512444530193,1572,True,random,17,2042
0.5,0.5,0.23,0.98,1.0,0.78,0.61,5.531975109172806,22.127900436691224,0.045191815773983554,200,100,50,23,61,200,200,1.0,5483,3796,1687,0.6923217216852088,0.3076782783147912,1487,1674,0.30530731351449936,1672,True,random,18,2043
0.695,0.305,0.2903225806451613,1.0,1.0,0.7903225806451613,0.5645161290322581,7.2915179372944054,47.042051208351005,0.02125757645156591,200,139,31,18,35,200,200,1.0,5744,3996,1748,0.6956824512534819,0.30431754874651806,1548,1734,0.3018802228412256,1732,True,random,19,2044
0.53,0.47,0.2872340425531915,1.0,0.9787234042553191,0.7978723404255319,0.5638297872340425,5.815871486228696,24.748389303100833,0.040406670016084875,200,106,47,27,53,200,200,1.0,6038,4196,1842,0.6949320967207685,0.3050679032792315,1642,1828,0.302749254720106,1826,True,random,20,2045
0.51,0.49,0.19387755102040816,0.9591836734693877,1.0,0.7857142857142857,0.6530612244897959,5.6843419392008885,23.20139567020771,0.04310085540604237,200,102,49,19,64,200,200,1.0,6336,4396,1940,0.6938131313131313,0.30618686868686873,1740,1926,0.3039772727272727,1924,True,random,21,2046
0.565,0.435,0.3068181818181818,1.0,1.0,0.8181818181818182,0.5568181818181818,6.113421028382205,27.788277401737297,0.03598639762886061,200,113,44,27,49,200,200,1.0,6623,4596,2027,0.6939453419900348,0.30605465800996523,1827,2012,0.30378982334289595,2010,True,random,22,2047
0.545,0.455,0.32608695652173914,0.9565217391304348,1.0,0.7608695652173914,0.5652173913043478,5.881635059045344,25.57232634367541,0.0391047723449424,200,109,46,30,52,200,200,1.0,6914,4796,2118,0.6936650274804744,0.3063349725195256,1918,2102,0.3040208273069135,2100,True,random,23,2048
0.61,0.39,0.3974358974358974,0.9743589743589743,0.8974358974358975,0.9102564102564102,0.5769230769230769,6.432866952941262,32.989061297134675,0.030313078356274926,200,122,39,31,45,200,200,1.0,7192,4996,2196,0.6946607341490545,0.3053392658509455,1996,2180,0.3031145717463849,2178,True,random,24,2049
0.545,0.455,0.2717391304347826,1.0,1.0,0.782608695652174,0.5434782608695652,5.99976417959411,26.085931215626566,0.03833484002292232,200,109,46,25,50,200,200,1.0,7483,5196,2287,0.6943739142055325,0.3056260857944675,2087,2270,0.30335426967793666,2268,True,random,25,2050
0.505,0.495,0.34,0.96,0.9795918367346939,0.76,0.52,5.67261447921835,22.6904579168734,0.04407138911270565,200,101,50,34,52,200,200,1.0,7782,5396,2386,0.6933950141351838,0.3066049858648162,2186,2368,0.30429195579542534,2366,True,random,26,2051
0.51,0.49,0.2653061224489796,1.0,1.0,0.7653061224489796,0.5612244897959183,5.728652398348061,23.382254687134942,0.04276747530896608,200,102,49,26,55,200,200,1.0,8080,5596,2484,0.6925742574257425,0.3074257425742575,2284,2466,0.3051980198019802,2464,True,random,27,2052
0.55,0.45,0.43333333333333335,0.9777777777777777,0.9777777777777777,0.7666666666666667,0.5,5.959655297231825,26.48735687658589,0.037753861385994805,200,110,45,39,45,200,200,1.0,8370,5796,2574,0.6924731182795699,0.3075268817204301,2374,2556,0.3053763440860215,2554,True,random,28,2053
0.57,0.43,0.29069767441860467,0.9767441860465116,1.0,0.8255813953488372,0.5697674418604651,6.286360261275685,29.238884936165974,0.034201030654321785,200,114,43,25,49,200,200,1.0,8656,5996,2660,0.6926987060998152,0.3073012939001848,2460,2642,0.3052218114602588,2640,True,random,29,2054
0.6,0.4,0.325,1.0,0.975,0.8625,0.575,6.405829402076597,32.029147010382985,0.03122156202523367,200,120,40,26,46,200,200,1.0,8936,6196,2740,0.6933751119068935,0.3066248880931065,2540,2722,0.30461056401074305,2720,True,random,30,2055
0.61,0.39,0.21794871794871795,1.0,0.9743589743589743,0.7692307692307693,0.6025641025641025,6.56080321749869,33.64514470512149,0.029721970547737883,200,122,39,17,47,200,200,1.0,9214,6396,2818,0.6941610592576514,0.30583894074234863,2618,2800,0.30388539179509444,2798,True,random,31,2056
0.6,0.4,0.5875,0.825,0.75,0.775,0.35,6.405167805057549,32.025839025287745,0.031224786935648913,200,120,40,47,28,200,200,1.0,9494,6596,2898,0.6947545818411628,0.3052454181588372,2698,2880,0.3033494838845587,2878,True,random,32,2057
0.525,0.475,0.25,0.9791666666666666,1.0,0.7708333333333334,0.5520833333333334,5.766992372741932,24.029134886424714,0.0416161465956459,200,105,48,24,53,200,200,1.0,9789,6796,2993,0.6942486464398815,0.3057513535601185,2793,2974,0.3038103994279293,2972,True,random,33,2058
0.61,0.39,0.2564102564102564,1.0,1.0,0.782051282051282,0.5384615384615384,6.716791960199665,34.4450869753829,0.029031716503275976,200,122,39,20,42,200,200,1.0,10067,6996,3071,0.694943876030595,0.30505612396940496,2871,3052,0.30316876924605146,3050,True,random,34,2059
0.545,0.455,0.4782608695652174,0.8913043478260869,0.9111111111111111,0.6630434782608695,0.3695652173913043,5.947941347764105,25.86061455549611,0.038668841293544275,200,109,46,44,34,200,200,1.0,10358,7196,3162,0.6947287121065843,0.30527128789341573,2962,3142,0.30334041320718286,3140,True,random,35,2060
0.6,0.4,0.2625,1.0,1.0,0.825,0.5875,6.6635757864201075,33.317878932100534,0.030013915412740674,200,120,40,21,47,200,200,1.0,10638,7396,3242,0.6952434668170708,0.30475653318292917,3042,3222,0.30287648054145516,3220,True,random,36,2061
0.545,0.455,0.3804347826086957,0.9347826086956522,0.9111111111111111,0.717391304347826,0.4673913043478261,5.886343234044273,25.592796669757707,0.03907349450330577,200,109,46,35,43,200,200,1.0,10929,7596,3333,0.6950315673895141,0.3049684326104859,3133,3312,0.3030469393357123,3310,True,random,37,2062
0.59,0.41,0.2926829268292683,1.0,1.0,0.9024390243902439,0.6463414634146342,6.357030192430101,31.009903377707808,0.03224776252346769,200,118,41,24,53,200,200,1.0,11211,7796,3415,0.6953884577646954,0.3046115422353046,3215,3394,0.30273838194630276,3392,True,random,38,2063
0.545,0.455,0.5760869565217391,0.8260869565217391,0.7777777777777778,0.7608695652173914,0.33695652173913043,5.898953263492669,25.64762288475074,0.03898996817340793,200,109,46,53,31,200,200,1.0,11502,7996,3506,0.6951834463571552,0.30481655364284477,3306,3484,0.3029038428099461,3482,True,random,39,2064
0.54,0.46,0.5434782608695652,0.9130434782608695,0.8478260869565217,0.7608695652173914,0.3695652173913043,5.858777933833197,25.472947538405204,0.03925733362785418,200,108,46,50,34,200,200,1.0,11794,8196,3598,0.6949296252331694,0.30507037476683063,3398,3576,0.3032050195014414,3574,True,random,40,2065
0.515,0.485,0.24489795918367346,0.9591836734693877,1.0,0.7551020408163265,0.5612244897959183,5.792797978023129,23.644073379686244,0.04229389682317379,200,103,49,24,55,200,200,1.0,12091,8396,3695,0.6944007939789927,0.3055992060210073,3495,3672,0.30369696468447605,3670,True,random,41,2066
0.59,0.41,0.2073170731707317,0.975609756097561,1.0,0.8536585365853658,0.6829268292682927,6.335052282477237,30.902694060864572,0.03235963822540664,200,118,41,17,56,200,200,1.0,12373,8596,3777,0.6947385436030066,0.3052614563969934,3577,3754,0.3034025701123414,3752,True,random,42,2067
0.58,0.42,0.34523809523809523,1.0,0.9523809523809523,0.7976190476190477,0.5238095238095238,6.264291568321248,29.8299598491488,0.033523343814642614,200,116,42,29,44,200,200,1.0,12657,8796,3861,0.6949514102867979,0.30504858971320215,3661,3838,0.30323141344710436,3836,True,random,43,2068
0.51,0.49,0.29591836734693877,0.9387755102040817,0.9591836734693877,0.7653061224489796,0.5408163265306123,5.654136860797999,23.078109635910202,0.04333110535379255,200,102,49,29,53,200,200,1.0,12955,8996,3959,0.6944037051331532,0.3055962948668468,3759,3936,0.3038209185642609,3934,True,random,44,2069
0.53,0.47,0.35106382978723405,0.9361702127659575,0.9361702127659575,0.7872340425531915,0.5638297872340425,5.761240327257161,24.515916286200685,0.040789827650165034,200,106,47,33,53,200,200,1.0,13249,9196,4053,0.6940901200090572,0.30590987999094277,3853,4030,0.30417389991697485,4028,True,random,45,2070
0.535,0.465,0.19148936170212766,1.0,1.0,0.8191489361702128,0.6595744680851063,5.942183645021137,25.285887851153774,0.03954775113638617,200,107,47,18,62,200,200,1.0,13542,9396,4146,0.6938413823659725,0.3061586176340275,3946,4122,0.3043863535666814,4120,True,random,46,2071
0.575,0.425,0.3488372093023256,1.0,1.0,0.7325581395348837,0.43023255813953487,6.219737174674558,28.929010114765386,0.03456737703892603,200,115,43,30,37,200,200,1.0,13827,9596,4231,0.6940044839806176,0.30599551601938235,4031,4206,0.30418745931872426,4204,True,random,47,2072
0.505,0.495,0.45,0.96,0.9387755102040817,0.74,0.4,5.527569816421439,22.110279265685755,0.045227832176319864,200,101,50,45,40,200,200,1.0,14126,9795,4331,0.6934022370097692,0.3065977629902308,4131,4304,0.30468639388361884,4302,True,random,48,2073
0.54,0.46,0.3804347826086957,0.9782608695652174,1.0,0.7282608695652174,0.4891304347826087,5.910039705928817,25.695824808386163,0.03891682821847529,200,108,46,35,45,200,200,1.0,14418,9995,4423,0.693230683867388,0.30676931613261205,4223,4396,0.304896656956582,4394,True,random,49,2074
0.565,0.435,0.19318181818181818,1.0,1.0,0.7727272727272727,0.6022727272727273,6.095332215523061,27.70605552510482,0.03609319266302224,200,113,44,17,53,200,200,1.0,14705,10195,4510,0.6933015980958858,0.30669840190411424,4310,4482,0.3047942876572594,4480,True,random,50,2075
0.565,0.435,0.38636363636363635,0.9772727272727273,0.9534883720930233,0.7727272727272727,0.4772727272727273,6.114929837928145,27.795135626946113,0.03597751827591537,200,113,44,34,42,200,200,1.0,14992,10395,4597,0.6933697972251868,0.30663020277481323,4397,4568,0.3046958377801494,4566,True,random,51,2076
0.6,0.4,0.425,0.95,0.9,0.875,0.5,6.384980917139042,31.92490458569521,0.03132350786877766,200,120,40,34,40,200,200,1.0,15272,10595,4677,0.693753273965427,0.30624672603457304,4477,4648,0.30434782608695654,4646,True,random,52,2077
0.51,0.49,0.24489795918367346,0.9591836734693877,1.0,0.7244897959183674,0.5918367346938775,5.639114433834328,23.016793607487052,0.043446538082294546,200,102,49,24,58,200,200,1.0,15570,10795,4775,0.6933204881181759,0.3066795118818241,4575,4746,0.3048169556840077,4744,True,random,53,2078
0.53,0.47,0.3404255319148936,1.0,1.0,0.8297872340425532,0.5319148936170213,5.770524340404136,24.555422725123982,0.040724202193303964,200,106,47,32,50,200,200,1.0,15864,10995,4869,0.6930786686838124,0.3069213313161876,4669,4840,0.30509329299041854,4838,True,random,54,2079
0.54,0.46,0.25,1.0,1.0,0.782608695652174,0.5869565217391305,5.892062913773708,25.61766484249438,0.03903556417606057,200,108,46,23,54,200,200,1.0,16156,11195,4961,0.6929314186679871,0.30706858133201287,4761,4932,0.3052735825699431,4930,True,random,55,2080
0.59,0.41,0.25609756097560976,0.9512195121951219,0.9512195121951219,0.8292682926829268,0.6341463414634146,6.365290921484604,31.05019961699807,0.03220591211441235,200,118,41,21,52,200,200,1.0,16438,11395,5043,0.6932108529018128,0.30678914709818716,4843,5014,0.30502494220708115,5012,True,random,56,2081
0.59,0.41,0.21951219512195122,0.975609756097561,1.0,0.7804878048780488,0.6097560975609756,6.432784548096013,31.37943681998055,0.03186800342328833,200,118,41,18,50,200,200,1.0,16720,11595,5125,0.6934808612440191,0.3065191387559809,4925,5096,0.3047846889952153,5094,True,random,57,2082
0.555,0.445,0.6222222222222222,0.7333333333333333,0.6818181818181818,0.7555555555555555,0.3,6.05175805629604,26.896702472426846,0.037179278799144615,200,111,45,56,27,200,200,1.0,17009,11795,5214,0.6934564054324182,0.30654359456758185,5014,5184,0.30477982244693985,5182,True,random,58,2083
0.575,0.425,0.5116279069767442,0.9069767441860465,0.8095238095238095,0.7790697674418605,0.4069767441860465,6.179701268164979,28.742796596116182,0.03479132577291116,200,115,43,44,35,200,200,1.0,17294,11995,5299,0.6935931536949231,0.30640684630507686,5099,5268,0.304614317104198,5266,True,random,59,2084
0.515,0.485,0.25510204081632654,0.9795918367346939,1.0,0.7653061224489796,0.5816326530612245,5.698898699004885,23.26081101634647,0.042990762415689325,200,103,49,25,57,200,200,1.0,17591,12195,5396,0.6932522312546189,0.3067477687453811,5196,5364,0.3049286566994486,5362,True,random,60,2085
0.505,0.495,0.22,1.0,0.9591836734693877,0.85,0.68,5.7241830497903585,22.896732199161434,0.04367435454551999,200,101,50,22,68,200,200,1.0,17890,12395,5495,0.6928451648965903,0.3071548351034097,5295,5462,0.3053102291783119,5460,True,random,61,2086
0.555,0.445,0.4222222222222222,0.9555555555555556,1.0,0.7333333333333333,0.4666666666666667,6.005837034993814,26.69260904441695,0.037463553987397154,200,111,45,38,42,200,200,1.0,18179,12594,5585,0.6927773804939765,0.3072226195060235,5385,5550,0.30529732108476815,5548,True,random,62,2087
0.565,0.435,0.5454545454545454,0.8863636363636364,0.9069767441860465,0.8068181818181818,0.42045454545454547,6.0708661339312275,27.59484606332376,0.03623865114903096,200,113,44,48,37,200,200,1.0,18466,12794,5672,0.6928408967832774,0.3071591032167226,5472,5636,0.3052095743528647,5634,True,random,63,2088
0.585,0.415,0.44047619047619047,0.9523809523809523,0.975609756097561,0.7261904761904762,0.4523809523809524,6.245244201462474,29.739258102202257,0.03362558664252448,200,117,42,37,38,200,200,1.0,18749,12994,5755,0.6930502960157875,0.3069497039842125,5555,5718,0.3049762654008214,5716,True,random,64,2089
0.54,0.46,0.358695652173913,0.9565217391304348,1.0,0.8152173913043478,0.5434782608695652,5.852701877826019,25.446529903591387,0.03929808912211898,200,108,46,33,50,200,200,1.0,19041,13194,5847,0.6929257917126201,0.30707420828737986,5647,5810,0.3051310330339793,5808,True,random,65,2090
0.555,0.445,0.26666666666666666,0.9333333333333333,1.0,0.7333333333333333,0.5666666666666667,6.175317711782634,27.445856496811707,0.0364353723162608,200,111,45,24,51,200,200,1.0,19330,13394,5936,0.6929125711329539,0.3070874288670461,5736,5898,0.30512157268494566,5896,True,random,66,2091
0.54,0.46,0.25,1.0,0.9782608695652174,0.8043478260869565,0.6521739130434783,5.919581391204863,25.73731039654288,0.038854098761396734,200,108,46,23,60,200,200,1.0,19622,13594,6028,0.6927938028743247,0.3072061971256753,5828,5990,0.30526959535215575,5988,True,random,67,2092
0.575,0.425,0.5232558139534884,0.9069767441860465,0.8333333333333334,0.7325581395348837,0.3488372093023256,6.332395470373694,29.45300218778462,0.03395239621496859,200,115,43,45,30,200,200,1.0,19907,13794,6113,0.6929220877078415,0.30707791229215853,5913,6074,0.30511880243130557,6072,True,random,68,2093
0.655,0.345,0.2857142857142857,0.9428571428571428,1.0,0.7714285714285715,0.5857142857142857,6.9423044574016775,39.67031118515244,0.02520776797874663,200,131,35,20,41,200,200,1.0,20176,13993,6183,0.6935467882632831,0.3064532117367169,5983,6142,0.30442109436954795,6140,True,random,69,2094
0.595,0.405,0.2804878048780488,1.0,1.0,0.7926829268292683,0.5487804878048781,6.408260405262986,31.259806854941395,0.0319899609309942,200,119,41,23,45,200,200,1.0,20457,14193,6264,0.6937967443906731,0.30620325560932693,6064,6222,0.3041501686464291,6220,True,random,70,2095
0.63,0.37,0.3108108108108108,1.0,1.0,0.8378378378378378,0.581081081081081,6.75424316909763,36.509422535662864,0.027390189451043424,200,126,37,23,43,200,200,1.0,20731,14393,6338,0.6942742752399788,0.30572572476002124,6138,6296,0.3036997732863827,6294,True,random,71,2096
0.54,0.46,0.45652173913043476,1.0,0.9130434782608695,0.782608695652174,0.42391304347826086,5.95437923091603,25.888605351808827,0.038627032488257634,200,108,46,42,39,200,200,1.0,21023,14593,6430,0.6941445083955667,0.30585549160443326,6230,6388,0.30385767968415545,6386,True,random,72,2097
0.56,0.44,0.25,0.9772727272727273,1.0,0.7840909090909091,0.6136363636363636,6.188875036337793,28.131250165171785,0.03554765586771047,200,112,44,22,54,200,200,1.0,21311,14793,6518,0.6941485617756088,0.3058514382243912,6318,6476,0.30388062502932756,6474,True,random,73,2098
0.62,0.38,0.34210526315789475,0.9736842105263158,1.0,0.8026315789473685,0.5526315789473685,6.655081439275219,35.026744417238,0.028549613063892455,200,124,38,26,42,200,200,1.0,21587,14993,6594,0.694538379580303,0.30546162041969704,6394,6552,0.30351600500301107,6550,True,random,74,2099
0.495,0.505,0.4019607843137255,0.9607843137254902,0.96,0.7254901960784313,0.46078431372549017,5.641856584999057,22.124927784310028,0.045197887638266265,200,99,51,41,47,200,200,1.0,21888,15193,6695,0.6941246345029239,0.30587536549707606,6495,6652,0.30391081871345027,6650,True,random,75,2100
0.535,0.465,0.39361702127659576,0.9787234042553191,1.0,0.8617021276595744,0.5,5.829923599135101,24.80818552823447,0.040309276100095624,200,107,47,37,47,200,200,1.0,22181,15393,6788,0.6939723186510978,0.30602768134890224,6588,6744,0.3040440016230107,6742,True,random,76,2101
0.565,0.435,0.29545454545454547,1.0,0.9767441860465116,0.7386363636363636,0.5,6.170555047913661,28.04797749051664,0.035653194614054154,200,113,44,26,44,200,200,1.0,22468,15592,6876,0.6939647498664767,0.3060352501335233,6676,6830,0.3039878938935375,6827,True,random,77,2102
0.56,0.44,0.2840909090909091,1.0,1.0,0.8636363636363636,0.6136363636363636,6.034425354329556,27.429206156043435,0.03645748966670957,200,112,44,25,54,200,200,1.0,22756,15792,6964,0.6939708208824047,0.3060291791175953,6764,6918,0.30400773422394095,6915,True,random,78,2103
0.545,0.455,0.3695652173913043,0.9347826086956522,1.0,0.7608695652173914,0.4891304347826087,6.072571259123689,26.402483735320388,0.037875224544205756,200,109,46,34,45,200,200,1.0,23047,15992,7055,0.6938864060398316,0.30611359396016835,6855,7008,0.3040742829869397,7005,True,random,79,2104
0.535,0.465,0.2872340425531915,0.9148936170212766,1.0,0.7021276595744681,0.5531914893617021,5.839501057139991,24.84894066868081,0.040243164219084124,200,107,47,27,52,200,200,1.0,23340,16192,7148,0.6937446443873179,0.30625535561268213,6948,7100,0.3041988003427592,7097,True,random,80,2105
0.535,0.465,0.26595744680851063,0.9787234042553191,1.0,0.7659574468085106,0.5425531914893617,5.915421114184869,25.17200474121221,0.039726672955959524,200,107,47,25,51,200,200,1.0,23633,16392,7241,0.6936063978335378,0.30639360216646216,7041,7192,0.3043202301866035,7189,True,random,81,2106
0.605,0.395,0.2875,1.0,1.0,0.875,0.6,6.501166040136399,32.50583020068199,0.03076371204261749,200,121,40,23,48,200,200,1.0,23912,16592,7320,0.6938775510204082,0.30612244897959184,7120,7270,0.3040314486450318,7267,True,random,82,2107
0.56,0.44,0.25,1.0,1.0,0.7954545454545454,0.6022727272727273,6.217612058619271,28.26187299372396,0.03538335906548258,200,112,44,22,53,200,200,1.0,24200,16792,7408,0.6938842975206612,0.30611570247933884,7208,7358,0.3040495867768595,7355,True,random,83,2108
0.54,0.46,0.16304347826086957,1.0,1.0,0.7065217391304348,0.5978260869565217,5.921059909161309,25.743738735483955,0.03884439670068773,200,108,46,15,55,200,200,1.0,24492,16992,7500,0.6937775600195982,0.3062224399804018,7300,7450,0.3041809570471991,7447,True,random,84,2109
0.595,0.405,0.2804878048780488,0.975609756097561,1.0,0.7439024390243902,0.5121951219512195,6.443308661903517,31.43077396050496,0.03181595213839062,200,119,41,23,42,200,200,1.0,24773,17192,7581,0.6939813506640294,0.30601864933597056,7381,7530,0.3039599564041497,7527,True,random,85,2110
0.52,0.48,0.5625,0.875,0.7708333333333334,0.7916666666666666,0.3854166666666667,5.6701644121808155,23.6256850507534,0.04232681498342885,200,104,48,54,37,200,200,1.0,25069,17392,7677,0.6937652080258486,0.3062347919741514,7477,7626,0.30420040687701944,7623,True,random,86,2111
0.57,0.43,0.2441860465116279,1.0,1.0,0.7441860465116279,0.5465116279069767,6.234938640959509,28.999714609113997,0.034483097971099386,200,114,43,21,47,200,200,1.0,25355,17592,7763,0.6938276474068231,0.3061723525931769,7563,7712,0.304160915006902,7709,True,random,87,2112
0.53,0.47,0.18085106382978725,0.9787234042553191,1.0,0.7872340425531915,0.6595744680851063,5.763047929134502,24.523608209082987,0.04077703376575812,200,106,47,17,62,200,200,1.0,25649,17792,7857,0.6936722679246754,0.3063277320753246,7657,7806,0.30433935046200633,7803,True,random,88,2113
0.56,0.44,0.26136363636363635,1.0,0.9772727272727273,0.7272727272727273,0.5227272727272727,6.133264141059687,27.878473368453125,0.035869969879038836,200,112,44,23,46,200,200,1.0,25937,17991,7946,0.6936422870802329,0.3063577129197671,7746,7894,0.3043528549947951,7890,True,random,89,2114
0.555,0.445,0.2777777777777778,1.0,1.0,0.8222222222222222,0.6111111111111112,6.034886511811186,26.821717830271936,0.0372832197522921,200,111,45,25,55,200,200,1.0,26226,18191,8035,0.6936246472965759,0.3063753527034241,7835,7982,0.3043544574086784,7978,True,random,90,2115
0.555,0.445,0.3888888888888889,0.9111111111111111,0.9545454545454546,0.7111111111111111,0.45555555555555555,5.925871775195052,26.337207889755785,0.03796909695917173,200,111,45,35,41,200,200,1.0,26515,18390,8125,0.6935696775410145,0.3064303224589855,7925,8070,0.3043560248915708,8065,True,random,91,2116
0.62,0.38,0.39473684210526316,0.9473684210526315,0.9210526315789473,0.8421052631578947,0.5263157894736842,6.669031334830516,35.10016492016061,0.028489894627977273,200,124,38,30,40,200,200,1.0,26791,18590,8201,0.693889739091486,0.306110260908514,8001,8146,0.3040573326863499,8141,True,random,92,2117
0.49,0.51,0.35294117647058826,0.9803921568627451,0.9803921568627451,0.7843137254901961,0.4803921568627451,5.419241058885146,21.251925721118223,0.047054559343123026,200,98,51,36,49,200,200,1.0,27093,18790,8303,0.6935370759974901,0.30646292400250985,8103,8248,0.30443287934152735,8243,True,random,93,2118
0.5,0.5,0.27,1.0,1.0,0.76,0.55,5.759684064227326,23.038736256909303,0.043405158549011155,200,100,50,27,55,200,200,1.0,27393,18990,8403,0.6932427992552842,0.3067572007447158,8203,8348,0.3047493885299164,8343,True,random,94,2119
0.56,0.44,0.2840909090909091,0.9772727272727273,1.0,0.8181818181818182,0.6136363636363636,6.138145652345815,27.900662056117344,0.03584144340333836,200,112,44,25,54,200,200,1.0,27681,19190,8491,0.6932553014703225,0.30674469852967745,8291,8436,0.3047577760919042,8431,True,random,95,2120
0.575,0.425,0.5813953488372093,0.813953488372093,0.8095238095238095,0.7325581395348837,0.29069767441860467,6.128224887332172,28.503371568986843,0.035083568888673235,200,115,43,50,25,200,200,1.0,27966,19390,8576,0.6933419151827219,0.3066580848172781,8376,8520,0.3046556532932847,8515,True,random,96,2121
0.59,0.41,0.5121951219512195,0.8780487804878049,0.8536585365853658,0.7804878048780488,0.4268292682926829,6.42242956456477,31.328924705194,0.031919384703114645,200,118,41,42,35,200,200,1.0,28248,19590,8658,0.693500424808836,0.306499575191164,8458,8602,0.3045171339563863,8597,True,random,97,2122
0.62,0.38,0.3815789473684211,0.9473684210526315,0.9210526315789473,0.8157894736842105,0.5394736842105263,6.640118045135405,34.947989711238975,0.02861394913591864,200,124,38,29,41,200,200,1.0,28524,19790,8734,0.6938017108399944,0.3061982891600056,8534,8678,0.3042350301500491,8673,True,random,98,2123
0.545,0.455,0.22826086956521738,0.9565217391304348,1.0,0.6847826086956522,0.532608695652174,5.944063418510825,25.843753993525326,0.03869406899053951,200,109,46,21,49,200,200,1.0,28815,19990,8825,0.6937359014402221,0.3062640985597779,8625,8768,0.3042859621724796,8763,True,random,99,2124
0.0,1.0,0.405,0.73,1.0,0.385,0.295,0.6249880643573246,1.2499761287146491,0.8000152779143872,200,0,100,81,59,200,123,0.615,600,154,446,0.25666666666666665,0.7433333333333334,0,142,0.23666666666666666,77,True,dqn,0,2025
0.5,0.5,0.71,0.56,1.0,0.06,0.04,5.191004555679965,20.76401822271986,0.048160235137234,200,100,50,71,4,200,200,1.0,1000,266,734,0.266,0.734,0,194,0.194,83,True,dqn,1,2026
0.51,0.49,0.42857142857142855,0.7346938775510204,1.0,0.35714285714285715,0.2653061224489796,5.5002905147609304,22.450165366371145,0.04454310174026306,200,102,49,42,26,200,200,1.0,1396,438,958,0.3137535816618911,0.686246418338109,0,257,0.1840974212034384,118,True,dqn,2,2027
