hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,policy,run,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta
0.3400410527087457,0.6599589472912544,0.19148936170212766,0.8936170212765957,1.0,0.0,5.838382679082389,24.84418161311655,0.08050174608867353,81846,107,47,18,0,eval,dqn,77,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24444444444444444,0.8444444444444444,1.0,0.0,5.9944927631472265,26.642190058432117,0.07506890370549738,81846,110,45,22,0,eval,dqn,78,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.17,0.94,1.0,0.0,5.538721384713484,22.154885538853936,0.09027354244247922,81846,100,50,17,0,eval,dqn,79,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1875,0.9166666666666666,1.0,0.0,5.860118585468213,24.417160772784225,0.08190960524080398,81846,105,48,18,0,eval,dqn,80,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2261904761904762,0.8809523809523809,1.0,0.0,6.231302519084546,29.672869138497838,0.06740163853603164,81846,117,42,19,0,eval,dqn,81,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2391304347826087,0.8478260869565217,1.0,0.0,5.890550541001577,25.611089308702507,0.07809117276868074,81846,108,46,22,0,eval,dqn,82,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.18627450980392157,0.9019607843137255,1.0,0.0,5.51930897744947,21.644348931174395,0.09240287182394276,81846,99,51,19,0,eval,dqn,83,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.16666666666666666,0.9215686274509803,1.0,0.0,5.389896902265068,21.136850597117913,0.09462147592947018,81846,98,51,17,0,eval,dqn,84,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24468085106382978,0.8297872340425532,1.0,0.0,5.795873759225869,24.663292592450507,0.08109217341938378,81846,106,47,23,0,eval,dqn,85,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.21428571428571427,0.8775510204081632,1.0,0.0,5.622698190634435,22.949788533201776,0.0871467724901505,81846,102,49,21,0,eval,dqn,86,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2441860465116279,0.8837209302325582,1.0,0.0,6.218220933017102,28.92195782798652,0.06915161179250068,81846,115,43,21,0,eval,dqn,87,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2159090909090909,0.9318181818181818,1.0,0.0,6.181081726473074,28.095826029423066,0.07118495102815345,81846,113,44,19,0,eval,dqn,88,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24468085106382978,0.851063829787234,1.0,0.0,5.814697059647163,24.74339174317942,0.08082966235020327,81846,106,47,23,0,eval,dqn,89,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22448979591836735,0.9183673469387755,1.0,0.0,5.629927062897895,22.979294134277126,0.08703487532355028,81846,102,49,22,0,eval,dqn,90,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.26136363636363635,0.8636363636363636,1.0,0.0,6.229973827381844,28.318062851735657,0.07062629991575914,81846,113,44,23,0,eval,dqn,91,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19318181818181818,0.8863636363636364,1.0,0.0,6.053601456028445,27.516370254674747,0.07268400524812027,81846,112,44,17,0,eval,dqn,92,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1875,0.9375,1.0,0.0,5.710938886377981,23.79557869324159,0.08404922720236424,81846,105,48,18,0,eval,dqn,93,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.25,0.86,1.0,0.0,5.554751987026418,22.219007948105673,0.09001301969337087,81846,100,50,25,0,eval,dqn,94,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.23863636363636365,0.8636363636363636,1.0,0.0,6.094535884820076,27.702435840091255,0.07219581741998223,81846,112,44,21,0,eval,dqn,95,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24,0.88,1.0,0.0,5.577843907051343,22.311375628205372,0.08964037150052101,81846,101,50,24,0,eval,dqn,96,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.3695652173913043,0.7391304347826086,1.0,0.0,5.810110320321765,25.261349218790286,0.07917233488511885,81846,109,46,34,0,eval,dqn,97,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.16666666666666666,0.9215686274509803,1.0,0.0,5.461555044453004,21.417862919423545,0.09337999815967771,81846,99,51,17,0,eval,dqn,98,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.26744186046511625,0.8372093023255814,1.0,0.0,6.0845905574917,28.300421197635817,0.07067032628359177,81846,115,43,23,0,eval,dqn,99,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
